Anime_ID,Title,Genres,Type,Episodes,Producers,Studios,Score
4819,Nonomura Byouin no Hitobito,"Hentai, Mystery",OVA,2,"Pink Pineapple, Triple X",Unknown,5.55
4820,Be-yond,Hentai,OVA,2,Pink Pineapple,Unknown,5.8
4821,Injuu Kateikyoushi,Hentai,OVA,1,Unknown,Unknown,5.37
4822,Pendant,Hentai,OVA,3,Unknown,Unknown,5.27
4823,Youkai Ningen Bem (2006),"Horror, Demons, Supernatural",TV,26,"Sony Pictures Entertainment, Avex Entertainment, Nihon Ad Systems",Studio Comet,5.87
4824,Isourou Tengoku,Hentai,OVA,2,Knack Productions,Unknown,5.62
4825,Tenkousei,Hentai,OVA,4,Pink Pineapple,Unknown,5.71
4827,_Summer Specials,Harem,Special,2,Unknown,Rikuentai,5.36
4832,Kigurumi Sentai Quiltian,"Hentai, Mecha",OVA,2,Pink Pineapple,Unknown,5.26
4833,Esper Bishoujo Manami,Hentai,OVA,1,Obtain Future,Unknown,4.38
4834,Ecchies,Hentai,OVA,2,"Pink Pineapple, Kadokawa Shoten",AIC,5.47
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",Movie,1,Unknown,Studio Pierrot,7.52
4840,M.E.M.: Yogosareta Junketsu,Hentai,OVA,2,Pink Pineapple,Unknown,5.72
4841,Doukyuusei (OVA): Climax,Hentai,OVA,2,Pink Pineapple,Unknown,5.39
4842,Doukyuusei 2 (OVA),Hentai,OVA,12,"Pink Pineapple, KSS, Triple X",Unknown,5.7
4848,Hinadori no Saezuri,Hentai,OVA,2,Discovery,Unknown,5.52
4849,Triangle Heart: Sazanami Joshi Ryo,Hentai,OVA,5,Discovery,Unknown,5.51
4851,Lupin III: Seven Days Rhapsody,"Action, Adventure, Comedy, Seinen",Special,1,VAP,TMS Entertainment,7.03
4852,Onna Kyoushi Nijuusan-sai,Hentai,OVA,2,Unknown,Unknown,5.73
4853,Tezuka Osamu no Don Dracula,"Comedy, Horror, Supernatural, Vampire",TV,8,Tezuka Productions,Unknown,6.13
4854,Fuuma no Kojirou: Yasha-hen,"Action, Martial Arts, Fantasy, Shounen",OVA,6,Unknown,animate Film,6.4
4855,Fuuma no Kojirou: Seiken Sensou-hen,"Action, Martial Arts, Fantasy, Shounen",OVA,6,Movic,animate Film,6.44
4856,Fuuma no Kojirou: Fuuma Hanran-hen,"Action, Martial Arts, Fantasy, Shounen",OVA,1,Unknown,animate Film,6.42
4866,Pico x CoCo x Chico,"Hentai, Yaoi",OVA,1,Natural High,"Sugar Boy, Blue Cat",4.46
4867,Seishou Jogangu Alice Doll,Hentai,OVA,2,Five Ways,Unknown,5.26
4868,Blind Night,Hentai,OVA,3,Unknown,Unknown,5.63
4872,Goku Sayonara Zetsubou Sensei,"Comedy, Parody, School, Shounen",OVA,3,Unknown,Shaft,7.85
4874,Pokemon: Pikachu no Fuyuyasumi,"Adventure, Comedy, Fantasy, Kids",OVA,2,Unknown,OLM,6.52
4876,Hashire Melos (Movie),"Action, Adventure, Historical",Movie,1,Toei Video,Visual 80,6.89
4879,Mouryou no Hako,"Mystery, Psychological, Supernatural, Thriller, Seinen",TV,13,"VAP, Kadokawa Shoten, Nippon Television Network",Madhouse,7.19
4884,Tales of the Abyss,"Adventure, Drama, Fantasy",TV,26,"Bandai Visual, Animax, Bandai Namco Games, Atelier Musa",Sunrise,7.32
4886,InuYasha: Kuroi Tessaiga,"Adventure, Comedy, Demons, Supernatural, Magic, Romance, Fantasy, Shounen",Special,1,Atelier Musa,Sunrise,7.74
4890,Peut-etre Toi,Music,Music,1,Geneon Universal Entertainment,Production I.G,6.32
4896,Umineko no Naku Koro ni,"Mystery, Horror, Psychological, Supernatural",TV,26,"Geneon Universal Entertainment, Frontier Works, Sotsu, Movic",Studio Deen,7.13
4898,Kuroshitsuji,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",TV,24,"Aniplex, Square Enix, Yomiko Advertising, Mainichi Broadcasting System, Movic, Trinity Sound",A-1 Pictures,7.75
4901,Black Lagoon: Roberta's Blood Trail,"Action, Seinen",OVA,5,Geneon Universal Entertainment,Madhouse,8.05
4903,Kyou no 5 no 2 (TV),"Comedy, Ecchi, School, Seinen",TV,13,"Starchild Records, TV Tokyo Music",Xebec,7.23
4905,Mach Girl,"Cars, Comedy",TV,26,Unknown,Tatsunoko Production,Unknown
4907,Daikyouryuu Jidai,Sci-Fi,Movie,1,Unknown,Toei Animation,5.81
4908,Bihada Ichizoku,"Parody, Drama, Shoujo",TV,12,"Omnibus Japan, Sony Music Entertainment",Unknown,5.77
4910,Pokemon: Pikachu no Wanpaku Island,"Adventure, Comedy, Fantasy, Kids",Special,1,Unknown,OLM,6.42
4917,Ginga Tansa 2100-nen: Border Planet,"Sci-Fi, Adventure, Mystery, Romance",Special,1,Nippon Television Network,Tezuka Productions,5.94
4918,xxxHOLiC Shunmuki,"Mystery, Comedy, Psychological, Supernatural, Drama",OVA,2,Kodansha,Production I.G,8.08
4921,Ramayana: The Legend of Prince Rama,Adventure,Movie,1,Unknown,Nippon Ramayana Film Co.,8.04
4923,Akai Hayate,"Action, Martial Arts, Super Power",OVA,4,Minami Machi Bugyousho,Studio Pierrot,5.45
4926,Marco: Haha wo Tazunete Sanzenri,"Adventure, Drama",Movie,1,Unknown,Nippon Animation,7.1
4927,Tomoe ga Yuku!,"Action, Drama, Romance, Thriller, Shoujo",OVA,2,Movic,animate Film,5.33
4928,Idol Tenshi Youkoso Youko,"Comedy, Drama, Shoujo",TV,43,Ashi Production,Unknown,6.2
4929,Next Senki Ehrgeiz,"Action, Sci-Fi, Space, Mecha",TV,12,"Bandai Visual, BeSTACK, d-rights",Studio Deen,5.53
4933,Muu no Hakugei,"Action, Fantasy, Sci-Fi",TV,26,Yomiuri Telecasting,Unknown,6.31
4934,A.F,"Action, Sci-Fi, Space, Mecha",Special,1,Unknown,Unknown,4.48
4935,Ikkyuu-san,"Kids, Comedy, Historical",TV,296,TV Asahi,Toei Animation,6.75
4936,Ninja Hattori-kun,"Slice of Life, Comedy, Martial Arts, Shounen",TV,694,Unknown,Shin-Ei Animation,6.81
4938,Tsubasa: Shunraiki,"Action, Adventure, Mystery, Supernatural, Drama, Magic, Romance, Fantasy, Shounen",OVA,2,Kodansha,Production I.G,8.13
4939,Macross Fufonfia,"Comedy, Parody",ONA,20,I was a Ballerina,Unknown,5.59
4940,Sabaku no Kaizoku! Captain Kuppa,"Action, Adventure",TV,26,"Bee Train, NHK, Sogo Vision",Unknown,Unknown
4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Mystery,Special,1,Tezuka Productions,Unknown,6.34
4943,Yousei Florence,"Adventure, Fantasy, Music",Movie,1,Sanrio,Unknown,6.55
4946,Angel Blade: Ultimate Edition - Tokuteneizou,"Sci-Fi, Hentai",Special,1,Unknown,Unknown,6.16
4948,Shounen Sarutobi Sasuke,"Adventure, Fantasy",Movie,1,Unknown,Toei Animation,6.0
4961,Mushrambo (2008),"Action, Adventure, Fantasy, Sci-Fi",OVA,2,Unknown,Toei Animation,6.49
4962,Rokumon Tengai Mon Colle Knights,"Adventure, Comedy, Fantasy, Kids, Magic, Parody",TV,51,Unknown,Studio Deen,6.49
4966,Jigazou,Comedy,Movie,1,Tezuka Productions,Unknown,4.81
4967,Choujin Locke: Mirror Ring,"Action, Sci-Fi, Super Power",OVA,1,Unknown,Unknown,5.59
4970,Afro Samurai: Resurrection,"Action, Adventure, Samurai",Movie,1,Unknown,Gonzo,7.36
4975,ChäoS;HEAd,"Sci-Fi, Harem, Mystery, Psychological, Supernatural",TV,12,"VAP, Yomiuri Telecasting, Kids Station",Madhouse,6.37
4981,Casshern Sins,"Action, Adventure, Drama, Psychological, Sci-Fi",TV,24,"Showgate, USEN","Madhouse, Tatsunoko Production",7.53
4983,Hells,"Adventure, Comedy, Horror",Movie,1,Unknown,Madhouse,6.93
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,"Action, Sci-Fi, Comedy, Drama, Magic",Movie,1,Aniplex,Seven Arcs,7.9
4991,Wakakusa Monogatari,"Historical, Slice of Life",Special,1,Unknown,Toei Animation,6.23
4997,Mahoromatic 2 End Year Special,"Ecchi, Romance, Comedy, Military, Sci-Fi",Special,1,Unknown,Gainax,6.99
4999,Asu no Yoichi!,"Harem, Comedy, Romance, Ecchi, Martial Arts, Shounen",TV,12,"Lantis, TBS, Movic",AIC,6.78
5002,Bari Bari Densetsu,"Action, Drama, Shounen, Sports",OVA,2,Unknown,Studio Pierrot,6.39
5005,Tentai Senshi Sunred,"Comedy, Parody, Super Power, Seinen",TV,26,flying DOG,AIC ASTA,7.81
5006,Nagagutsu Sanjuushi,"Kids, Adventure, Fantasy",Movie,1,Unknown,Toei Animation,6.16
5013,Juugo Shounen Hyouryuuki,"Adventure, Historical, Drama",Special,1,Unknown,Toei Animation,6.06
5014,Sango Shou Densetsu: Aoi Umi no Elfie,"Adventure, Sci-Fi",Movie,1,Unknown,Nippon Animation,6.66
5016,Fluximation,Music,Music,14,Unknown,Studio 4°C,6.49
5017,Yume no Kakera,Music,Music,1,Unknown,Studio 4°C,5.14
5018,Piroppo,Comedy,TV,23,Unknown,Studio 4°C,Unknown
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,"Action, Adventure, Mystery, Comedy, Seinen",Special,1,Tohokushinsha Film Corporation,TMS Entertainment,7.06
5020,Zettai Shougeki: Platonic Heart,"Action, Ecchi, Martial Arts",OVA,5,"Lantis, Studio Kikan",Arms,4.66
5022,Toushi Gordian,"Action, Mecha, Sci-Fi",TV,73,Yomiko Advertising,Tatsunoko Production,6.26
5023,Ninpuu Kamui Gaiden,"Action, Adventure, Historical, Martial Arts, Samurai",TV,26,Fuji TV,Tele-Cartoon Japan,6.63
5025,Dengeki Oshioki Musume Gootaman: Gootaman Tanjou-hen,"Action, Comedy, Ecchi, Parody",OVA,1,Movic,"animate Film, Studio Kikan",5.24
5027,Stitch!,"Adventure, Comedy, Kids",TV,25,Walt Disney Studios,Madhouse,6.04
5028,Major S5,"Comedy, Drama, Romance, Shounen, Sports",TV,25,NHK,SynergySP,8.45
5029,Major Movie: Yuujou no Winning Shot,"Action, Sports, Shounen",Movie,1,"Avex Entertainment, Shogakukan-Shueisha Productions, NHK, Toho, Mainichi Shimbun",Xebec,8.02
5030,Maria†Holic,"Comedy, Parody, School, Shoujo Ai",TV,12,"Frontier Works, Genco, Media Factory, AT-X, Omnibus Japan",Shaft,7.05
5031,Cobra The Animation: Time Drive,"Action, Adventure, Space, Sci-Fi",OVA,2,Unknown,Magic Bus,6.92
5032,Cobra The Animation,"Action, Adventure, Space, Sci-Fi",TV,13,Happinet Pictures,Magic Bus,7.11
5034,Shikabane Hime: Kuro,"Action, Horror, Supernatural, Shounen",TV,12,"Square Enix, Starchild Records","Gainax, feel.",7.32
5036,Hurricane Live! 2033,Music,Special,7,AIC,Unknown,6.65
5037,Terra e... (TV) Specials,"Adventure, Drama, Sci-Fi",Special,3,Unknown,Minami Machi Bugyousho,6.73
5039,Kurozuka,"Action, Drama, Historical, Horror, Romance, Sci-Fi, Vampire",TV,12,Sony Pictures Entertainment,Madhouse,6.93
5040,One Outs,"Sports, Psychological, Seinen",TV,25,"VAP, Nippon Television Network",Madhouse,8.35
5041,Guin Saga,"Adventure, Fantasy",TV,26,Aniplex,Satelight,7.2
5042,Kiss x Sis,"Comedy, Ecchi, Harem, Romance, School, Seinen",OVA,12,Unknown,feel.,6.93
5043,Hurricane Live! 2032,Music,Special,6,AIC,Unknown,6.77
5045,"Kamen no Maid Guy: Ano Natsu, Ichiban Yutaka na Chichi.","Action, Comedy, Ecchi",OVA,1,Geneon Universal Entertainment,Madhouse,6.84
5049,Onmyouji: Youen Emaki,"Hentai, Demons",OVA,2,"Milky Animation Label, T-Rex",Unknown,5.65
5051,Macross XX,"Action, Mecha",Special,1,Unknown,Gonzo,5.46
5052,Eightman,"Action, Mecha, Drama, Sci-Fi",TV,56,Unknown,Nippon Animation,5.91
5053,Ai City,"Action, Super Power, Sci-Fi",Movie,1,"Movic, Toho","AIC, Magic Bus, Ashi Production",5.74
5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,Hentai,OVA,2,Pink Pineapple,Flavors Soft,6.55
5056,Penguin Musume♥Heart Special,"Comedy, Ecchi, School, Slice of Life",Special,1,Picture Magic,Unknown,6.37
5060,Hetalia Axis Powers,"Comedy, Historical, Parody",ONA,52,"Frontier Works, DAX Production",Studio Deen,7.39
5065,Detroit Metal City: Birth of the Metal Devil,"Parody, Comedy, Romance, Music",Special,1,Unknown,Studio 4°C,7.32
5070,Beast Wars Second Chou Seimeitai Transformers,"Action, Sci-Fi, Mecha",TV,43,Unknown,Production Reed,6.4
5071,Croket!,"Action, Adventure, Comedy, Fantasy",TV,104,"TV Tokyo, Shogakukan-Shueisha Productions",OLM,6.89
5072,Dragonaut: The Resonance - Kotou - Tozasareta Kyousoo,"Action, Sci-Fi, Space, Romance, Mecha",Special,1,Unknown,Gonzo,6.88
5074,Tetsuwan Birdy Decode:02,"Action, Sci-Fi, Comedy",TV,12,"Aniplex, Shogakukan",A-1 Pictures,7.74
5075,Yuusha Keisatsu J-Decker,"Action, Adventure, Police, Mecha, Sci-Fi",TV,48,Nagoya Broadcasting Network,Sunrise,7.32
5079,Kurokami The Animation,"Action, Super Power, Martial Arts, Seinen",TV,23,"Bandai Visual, TV Asahi, Square Enix",Sunrise,7.17
5080,Quiz Magic Academy: The Original Animation,"Action, Comedy, Fantasy, Magic, School",OVA,1,Unknown,AIC PLUS+,6.13
5081,Bakemonogatari,"Romance, Supernatural, Mystery, Vampire",TV,15,"Aniplex, Kodansha",Shaft,8.36
5082,Battle Spirits: Shounen Toppa Bashin,"Game, Shounen",TV,50,"Sotsu, Nagoya Broadcasting Network","Sunrise, Toei Animation",6.43
5084,Mai Mai Shinko to Sennen no Mahou,"Adventure, Drama",Movie,1,"Avex Entertainment, Shochiku",Madhouse,7.23
5085,Nakedyouth,"Slice of Life, Sports, Romance, Shounen Ai",ONA,1,Kojiro Shishido Animation Works,Unknown,5.84
5088,Fabre-sensei wa Meitantei,Mystery,TV,26,Enoki Films,E&G Films,6.26
5089,Noramimi 2,Comedy,TV,13,Unknown,Unknown,Unknown
5090,Techno Police 21C,"Action, Police, Mecha, Sci-Fi",Movie,1,Artmic,Studio Nue,5.42
5091,Manga Sarutobi Sasuke,"Adventure, Comedy, Historical, Supernatural",TV,24,Knack Productions,Unknown,6.68
5096,Doraemon Movie 28: Nobita to Midori no Kyojin Den,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,TV Asahi,Shin-Ei Animation,7.38
5097,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,Hentai,OVA,2,Pink Pineapple,Office Take Off,7.16
5098,Andersen Monogatari,"Kids, Fantasy, Drama",Movie,1,Unknown,Toei Animation,5.83
5101,Doutei Kawaiya,Hentai,ONA,1,Kojiro Shishido Animation Works,Unknown,5.27
5104,Andes Shounen Pepero no Bouken,Adventure,TV,26,Wako Productions,Unknown,6.62
5107,Balthus: Tia no Kagayaki,"Action, Hentai, Romance",OVA,1,Unknown,Unknown,5.14
5108,Ryuusei Tenshi Primaveil,Hentai,OVA,1,Jam,Unknown,5.28
5109,Osananajimi to Doukyuusei,"Hentai, School",OVA,2,"Hot Bear, Studio Ten Carat",Unknown,5.82
5112,Akikan!,"Comedy, Ecchi, Fantasy, Romance",TV,12,Half H.P Studio,Brain's Base,6.18
5114,Fullmetal Alchemist: Brotherhood,"Action, Military, Adventure, Comedy, Drama, Magic, Fantasy, Shounen",TV,64,"Aniplex, Square Enix, Mainichi Broadcasting System, Studio Moriken",Bones,9.19
5116,Candy Boy Episode: EX01 - Mirai Yohouzu,"School, Shoujo Ai, Slice of Life",OVA,1,Unknown,AIC,6.85
5117,Kokudo Oh,"Fantasy, Hentai",OVA,5,"Five Ways, JapanAnime",Unknown,5.92
5118,Suzumiya Haruhi-chan no Yuuutsu,"Comedy, Parody",ONA,25,Kadokawa Shoten,Kyoto Animation,7.49
5129,Jikuu Boukenki Zentrix,"Adventure, Mecha, Sci-Fi",TV,26,Imagi,Unknown,6.34
5131,Groizer X,"Mecha, Sci-Fi",TV,36,"Knack Productions, Dynamic Planning",Unknown,6.11
5132,Let's Nupu Nupu,"Comedy, Ecchi, School",TV,16,"TBS, Kodansha","Ajia-Do, Group TAC",6.26
5133,100-man-nen Chikyuu no Tabi: Bander Book,Sci-Fi,Special,1,"Tezuka Productions, Nippon Television Network",Unknown,5.72
5136,Flag Director's Edition: Issenman no Kufura no Kiroku,Action,OVA,1,Unknown,Unknown,6.71
5140,Karaoke Senshi Mike-tarou,"Kids, Music",TV,20,Studio Kikan,Unknown,Unknown
5141,Taishou Yakyuu Musume.,"Comedy, Historical, School, Seinen, Sports",TV,12,"Lantis, TBS, Movic",J.C.Staff,7.36
5143,Tokusou Kihei Dorvack,"Action, Mecha, Sci-Fi",TV,36,"Fuji TV, Ashi Production",Unknown,6.26
5147,Comic Party Revolution OVA,Comedy,OVA,4,AQUAPLUS,Chaos Project,6.51
5150,Hatsukoi Limited.,"Comedy, Romance, School, Shounen",TV,12,Shueisha,J.C.Staff,7.32
5151,Mahjong Hishouden: Naki no Ryuu,"Action, Drama, Game, Seinen",OVA,3,Bandai,"Gainax, Magic Bus",5.98
5152,Dragon Ball: Ossu! Kaettekita Son Gokuu to Nakama-tachi!!,"Action, Adventure, Comedy, Fantasy",Special,1,Shueisha,Toei Animation,6.9
5153,Kikou Kai Galient,"Action, Sci-Fi, Fantasy, Mecha",TV,25,Nippon Television Network,Sunrise,6.44
5154,Kanzen Mushuusei: Sorezore no Houkago,"Hentai, School",OVA,1,Five Ways,Unknown,5.28
5155,Genji Monogatari Sennenki,"Drama, Historical, Romance",TV,11,"Dentsu, Fuji TV, Asmik Ace, Sony Music Entertainment","TMS Entertainment, Tezuka Productions",6.93
5157,Alexander Senki Movie,"Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural",Movie,1,"Media Factory, TBS, GAGA, Kadokawa Haruki Corporation, Samsung, Namisokan",Madhouse,5.95
5158,Noisy Birth,"Dementia, Music",Music,1,Studio Rikka,Unknown,4.75
5159,Shin Reyon Densetsu: Shikkoku no Majin,"Adventure, Fantasy, Hentai",OVA,1,Unknown,Unknown,5.3
5160,Wake Up! Aria: Majokko Virgin Kiki Ippatsu,Hentai,OVA,1,Unknown,Unknown,4.59
5162,Minami-ke Okaeri,"Slice of Life, Comedy, School",TV,13,Unknown,Asread,7.58
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"Comedy, Ecchi, Slice of Life",Special,9,Unknown,Sunrise,7.11
5164,Macross 25th Anniversary: All That VF Macross Zero Version,"Action, Sci-Fi, Mecha",ONA,1,Unknown,Unknown,6.24
5165,Macross 25th Anniversary: All That VF Macross F Version,"Action, Sci-Fi, Mecha",ONA,1,Unknown,Unknown,6.31
5167,Cream Lemon: New Generation,"Drama, Romance",OVA,4,Fairy Dust,Unknown,5.81
5168,Asience: Kami wa Onna no Inochi,"Historical, Samurai",Special,1,Unknown,Production I.G,6.26
5172,Love Selection The Animation,Hentai,OVA,2,Pink Pineapple,Flavors Soft,6.84
5173,Jokutsuma,Hentai,OVA,2,Unknown,Unknown,5.7
5177,Denpa-teki na Kanojo,"Mystery, Thriller, School",OVA,2,Shueisha,Brain's Base,7.58
5178,First Squad: The Moment of Truth,"Action, Historical, Military, Super Power, Supernatural",Movie,1,Unknown,Studio 4°C,6.01
5184,Negibouzu no Asatarou,"Adventure, Comedy, Historical",TV,48,Unknown,Toei Animation,Unknown
5189,Chou Tokkyuu Hikarian,"Action, Kids, Adventure",TV,156,TV Tokyo,Unknown,6.32
5190,Mujintou Monogatari XX,Hentai,OVA,4,"Pink Pineapple, NuTech Digital",Unknown,5.4
5191,Trouble Evocation,"Drama, Hentai, Romance",OVA,2,Pink Pineapple,Unknown,5.67
5192,Kiku-chan to Ookami,"Adventure, Historical",Special,1,Unknown,Shin-Ei Animation,Unknown
5193,Shinjuku Shin-chan Patrol: Warui Otona ni Ki wo Tsukete,Kids,ONA,1,Unknown,Unknown,Unknown
5194,Aneimo,Hentai,OVA,2,Milky Animation Label,Flavors Soft,6.95
5196,Aria the Origination Picture Drama,"Sci-Fi, Slice of Life, Fantasy, Shounen",Special,7,Unknown,Hal Film Maker,7.08
5197,Dragon League,"Adventure, Fantasy, Sports, Comedy, Shounen",TV,39,Nihon Ad Systems,Unknown,7.0
5199,Seto no Hanayome Fan Disc,"Comedy, Parody, School",Special,2,AIC,Gonzo,7.06
5200,Offside (TV),"Action, Sports, Drama",TV,39,Animax,Ashi Production,7.11
5201,Salad Juu Yuushi Tomatoman,"Adventure, Comedy",TV,50,"TV Tokyo, Yomiko Advertising, Gakken",Unknown,6.5
